filename,slug,indexStatus,action_taken
animatori-petreceri-copii-elsa-cornetu.md,animatori-petreceri-copii-elsa-cornetu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-1-decembrie.md,animatori-petreceri-copii-elsa-frozen-1-decembrie,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-adunatii-copaceni.md,animatori-petreceri-copii-elsa-frozen-adunatii-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-afumati.md,animatori-petreceri-copii-elsa-frozen-afumati,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-balotesti.md,animatori-petreceri-copii-elsa-frozen-balotesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-berceni.md,animatori-petreceri-copii-elsa-frozen-berceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-bragadiru.md,animatori-petreceri-copii-elsa-frozen-bragadiru,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-buftea.md,animatori-petreceri-copii-elsa-frozen-buftea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-cernica.md,animatori-petreceri-copii-elsa-frozen-cernica,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-chiajna.md,animatori-petreceri-copii-elsa-frozen-chiajna,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-chitila.md,animatori-petreceri-copii-elsa-frozen-chitila,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-ciocanesti.md,animatori-petreceri-copii-elsa-frozen-ciocanesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-ciolpani.md,animatori-petreceri-copii-elsa-frozen-ciolpani,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-ciorogarla.md,animatori-petreceri-copii-elsa-frozen-ciorogarla,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-clinceni.md,animatori-petreceri-copii-elsa-frozen-clinceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-copaceni.md,animatori-petreceri-copii-elsa-frozen-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-corbeanca.md,animatori-petreceri-copii-elsa-frozen-corbeanca,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-crevedia.md,animatori-petreceri-copii-elsa-frozen-crevedia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-dascalu.md,animatori-petreceri-copii-elsa-frozen-dascalu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-dobroesti.md,animatori-petreceri-copii-elsa-frozen-dobroesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-domnesti.md,animatori-petreceri-copii-elsa-frozen-domnesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-dragomiresti-vale.md,animatori-petreceri-copii-elsa-frozen-dragomiresti-vale,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-glina.md,animatori-petreceri-copii-elsa-frozen-glina,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-gradistea.md,animatori-petreceri-copii-elsa-frozen-gradistea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-gruiu.md,animatori-petreceri-copii-elsa-frozen-gruiu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-jilava.md,animatori-petreceri-copii-elsa-frozen-jilava,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-joita.md,animatori-petreceri-copii-elsa-frozen-joita,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-magurele.md,animatori-petreceri-copii-elsa-frozen-magurele,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-mihailesti.md,animatori-petreceri-copii-elsa-frozen-mihailesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-moara-vlasiei.md,animatori-petreceri-copii-elsa-frozen-moara-vlasiei,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-mogosoaia.md,animatori-petreceri-copii-elsa-frozen-mogosoaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-nuci.md,animatori-petreceri-copii-elsa-frozen-nuci,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-otopeni.md,animatori-petreceri-copii-elsa-frozen-otopeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-pantelimon.md,animatori-petreceri-copii-elsa-frozen-pantelimon,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-peris.md,animatori-petreceri-copii-elsa-frozen-peris,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-petrachioaia.md,animatori-petreceri-copii-elsa-frozen-petrachioaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-popesti-leordeni.md,animatori-petreceri-copii-elsa-frozen-popesti-leordeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-sabareni.md,animatori-petreceri-copii-elsa-frozen-sabareni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-sector-1.md,animatori-petreceri-copii-elsa-frozen-sector-1,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-sector-2.md,animatori-petreceri-copii-elsa-frozen-sector-2,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-sector-3.md,animatori-petreceri-copii-elsa-frozen-sector-3,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-sector-4.md,animatori-petreceri-copii-elsa-frozen-sector-4,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-sector-5.md,animatori-petreceri-copii-elsa-frozen-sector-5,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-sector-6.md,animatori-petreceri-copii-elsa-frozen-sector-6,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-snagov.md,animatori-petreceri-copii-elsa-frozen-snagov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-stefanestii-de-jos.md,animatori-petreceri-copii-elsa-frozen-stefanestii-de-jos,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-tancabesti.md,animatori-petreceri-copii-elsa-frozen-tancabesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-tartasesti.md,animatori-petreceri-copii-elsa-frozen-tartasesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-tunari.md,animatori-petreceri-copii-elsa-frozen-tunari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-vidra.md,animatori-petreceri-copii-elsa-frozen-vidra,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-frozen-voluntari.md,animatori-petreceri-copii-elsa-frozen-voluntari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-ganeasa.md,animatori-petreceri-copii-elsa-ganeasa,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-glina.md,animatori-petreceri-copii-elsa-glina,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-gradistea.md,animatori-petreceri-copii-elsa-gradistea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-jilava.md,animatori-petreceri-copii-elsa-jilava,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-mogosoaia.md,animatori-petreceri-copii-elsa-mogosoaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-nuci.md,animatori-petreceri-copii-elsa-nuci,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-petrachioaia.md,animatori-petreceri-copii-elsa-petrachioaia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-popesti-leordeni.md,animatori-petreceri-copii-elsa-popesti-leordeni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-sector-3.md,animatori-petreceri-copii-elsa-sector-3,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-stefanestii-de-jos.md,animatori-petreceri-copii-elsa-stefanestii-de-jos,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-tunari.md,animatori-petreceri-copii-elsa-tunari,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-elsa-vidra.md,animatori-petreceri-copii-elsa-vidra,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ferentari-bucuresti.md,animatori-petreceri-copii-ferentari-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-floreasca-bucuresti.md,animatori-petreceri-copii-floreasca-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ganeasa-ilfov.md,animatori-petreceri-copii-ganeasa-ilfov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-ghencea-sector-6-bucuresti.md,animatori-petreceri-copii-ghencea-sector-6-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-giulesti-bucuresti.md,animatori-petreceri-copii-giulesti-bucuresti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-glina-ilfov.md,animatori-petreceri-copii-glina-ilfov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-gruiu-ilfov.md,animatori-petreceri-copii-gruiu-ilfov,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iasi-superparty.md,animatori-petreceri-copii-iasi-superparty,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-1-decembrie.md,animatori-petreceri-copii-iron-man-1-decembrie,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-adunatii-copaceni.md,animatori-petreceri-copii-iron-man-adunatii-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-afumati.md,animatori-petreceri-copii-iron-man-afumati,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-balotesti.md,animatori-petreceri-copii-iron-man-balotesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-baneasa.md,animatori-petreceri-copii-iron-man-baneasa,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-berceni.md,animatori-petreceri-copii-iron-man-berceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-bragadiru.md,animatori-petreceri-copii-iron-man-bragadiru,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-buftea.md,animatori-petreceri-copii-iron-man-buftea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-cernica.md,animatori-petreceri-copii-iron-man-cernica,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-chiajna.md,animatori-petreceri-copii-iron-man-chiajna,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-chitila.md,animatori-petreceri-copii-iron-man-chitila,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-ciocanesti.md,animatori-petreceri-copii-iron-man-ciocanesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-ciolpani.md,animatori-petreceri-copii-iron-man-ciolpani,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-ciorogarla.md,animatori-petreceri-copii-iron-man-ciorogarla,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-clinceni.md,animatori-petreceri-copii-iron-man-clinceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-copaceni.md,animatori-petreceri-copii-iron-man-copaceni,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-corbeanca.md,animatori-petreceri-copii-iron-man-corbeanca,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-crevedia.md,animatori-petreceri-copii-iron-man-crevedia,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-dascalu.md,animatori-petreceri-copii-iron-man-dascalu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-dobroesti.md,animatori-petreceri-copii-iron-man-dobroesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-domnesti.md,animatori-petreceri-copii-iron-man-domnesti,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-dragomiresti-vale.md,animatori-petreceri-copii-iron-man-dragomiresti-vale,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-glina.md,animatori-petreceri-copii-iron-man-glina,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-gradistea.md,animatori-petreceri-copii-iron-man-gradistea,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-gruiu.md,animatori-petreceri-copii-iron-man-gruiu,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-jilava.md,animatori-petreceri-copii-iron-man-jilava,hold,Completely rewritten via permuted ML-anti-doorway algorithm
animatori-petreceri-copii-iron-man-joita.md,animatori-petreceri-copii-iron-man-joita,hold,Completely rewritten via permuted ML-anti-doorway algorithm
